"lake_id","survey_date","Bedrock_littoral_amount_legacy","Boulder_littoral_amount_legacy","Cobble_littoral_amount_legacy","Gravel_littoral_amount_legacy","Sand_littoral_amount_legacy","Silt_littoral_amount_legacy","Woody Debris_littoral_amount_legacy","Aquatic Veg_littoral_amount_legacy","Boulder_shoreline_amount_legacy","Cobble_shoreline_amount_legacy","Grass/Sedge/Forb_shoreline_amount_legacy","Silt/Sand/Gravel_shoreline_amount_legacy","Woody Plants/ Debris_shoreline_amount_legacy","lake_area_nbr_legacy","lake_perimeter_nbr_legacy","lake_type_code_legacy","lake_drainage_name_legacy","lake_elevation_nbr_legacy","lake_quad_name_legacy","lake_county_name_legacy","lake_juris_name_legacy","lake_wilderness_name_legacy","site_code_nbr_legacy","air_temp_legacy","air_temp_time_legacy","water_temp_legacy","water_temp_time_legacy","wind_legacy","sun_legacy","lake_max_depth_legacy","actual_fish_presence_legacy","FID_legacy","Shape_legacy","AREA_legacy","Jurisdicti_legacy","PERIM_legacy","X_CENTER_legacy","Y_CENTER_legacy","HA_legacy","Shape_Leng_legacy","Shape_Area_legacy","Lat_legacy","Lon_legacy","N0_legacy","H_legacy","N1_legacy","N2_legacy","J_legacy","E10_legacy","E20_legacy","Com.Size_legacy","betas.LCBD_legacy","Sum.Biomass_legacy","Biomass_legacy","Bedrock_littoral_amount_new","Boulder_littoral_amount_new","Cobble_littoral_amount_new","Gravel_littoral_amount_new","Sand_littoral_amount_new","Silt_littoral_amount_new","Woody Debris_littoral_amount_new","Aquatic Veg_littoral_amount_new","Boulder_shoreline_amount_new","Cobble_shoreline_amount_new","Grass/Sedge/Forb_shoreline_amount_new","Silt/Sand/Gravel_shoreline_amount_new","Woody Plants/ Debris_shoreline_amount_new","lake_area_nbr_new","lake_perimeter_nbr_new","lake_type_code_new","lake_drainage_name_new","lake_elevation_nbr_new","lake_quad_name_new","lake_county_name_new","lake_juris_name_new","lake_wilderness_name_new","site_code_nbr_new","air_temp_new","air_temp_time_new","water_temp_new","water_temp_time_new","wind_new","sun_new","lake_max_depth_new","actual_fish_presence_new","FID_new","Shape_new","AREA_new","Jurisdicti_new","PERIM_new","X_CENTER_new","Y_CENTER_new","HA_new","Shape_Leng_new","Shape_Area_new","Lat_new","Lon_new","N0_new","H_new","N1_new","N2_new","J_new","E10_new","E20_new","Com.Size_new","betas.LCBD_new","Sum.Biomass_new","Biomass_new"
10295,"9/14/1997",9,36,4,1,1,9,NA,NA,NA,NA,NA,NA,NA,50316,942,"1","KINGS_SF",3400,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,"10:00:00-07",11,NA,NA,NA,9,"No",6318,"Polygon",50315.7519,"SEKI",942.091976,367308.3574,4091976.111,5.03159,942.091976,50315.88025,36.96453468,-118.4905793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,36,4,1,1,9,NA,NA,NA,NA,NA,NA,NA,50316,942,"1","KINGS_SF",3400,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,"10:00:00-07",11,NA,NA,NA,9,"No",6318,"Polygon",50315.7519,"SEKI",942.091976,367308.3574,4091976.111,5.03159,942.091976,50315.88025,36.96453468,-118.4905793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10296,"8/13/1997",2,5,5,1,1,37,NA,NA,NA,NA,NA,NA,NA,12570,547,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,"14:20:00-07",15,"14:20:00-07",NA,NA,7.1,"Yes",6360,"Polygon",12570.04368,"SEKI",546.583021,370840.1338,4090544.86,1.25701,546.583021,12570.09647,36.9521282,-118.4506724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,1,1,37,NA,NA,NA,NA,NA,NA,NA,12570,547,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,"14:20:00-07",15,"14:20:00-07",NA,NA,7.1,"Yes",6360,"Polygon",12570.04368,"SEKI",546.583021,370840.1338,4090544.86,1.25701,546.583021,12570.09647,36.9521282,-118.4506724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10297,"8/13/1997",NA,23,14,3,1,15,NA,NA,NA,NA,NA,NA,NA,25368,625,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,"10:15:00-07",11,"10:15:00-07",NA,NA,5.1,"Yes",6385,"Polygon",25367.56773,"SEKI",625.011316,371023.0571,4090088.108,2.53677,625.011316,25367.6863,36.9480372,-118.4485406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,14,3,1,15,NA,NA,NA,NA,NA,NA,NA,25368,625,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,"10:15:00-07",11,"10:15:00-07",NA,NA,5.1,"Yes",6385,"Polygon",25367.56773,"SEKI",625.011316,371023.0571,4090088.108,2.53677,625.011316,25367.6863,36.9480372,-118.4485406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10298,"8/13/1997",NA,61,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,16328,495,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,"09:45:00-07",9,"09:45:00-07",NA,NA,7.25,"No",6403,"Polygon",16328.03841,"SEKI",494.860281,371459.4419,4089290.392,1.63281,494.860281,16328.11844,36.94090814,-118.4435053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,16328,495,"1","KINGS_SF",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,"09:45:00-07",9,"09:45:00-07",NA,NA,7.25,"No",6403,"Polygon",16328.03841,"SEKI",494.860281,371459.4419,4089290.392,1.63281,494.860281,16328.11844,36.94090814,-118.4435053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10300,"8/11/1997",1,21,10,5,6,17,NA,NA,NA,NA,NA,NA,NA,340364,3204,"1","KINGS_SF",3218,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"12:00:00-07",15,"12:00:00-07",NA,NA,30,"Yes",6368,"Polygon",340363.9798,"SEKI",3204.131822,369717.227,4090162.424,34.0365,3204.131822,340365.2902,36.94852713,-118.4632148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,10,5,6,17,NA,NA,NA,NA,NA,NA,NA,340364,3204,"1","KINGS_SF",3218,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"12:00:00-07",15,"12:00:00-07",NA,NA,30,"Yes",6368,"Polygon",340363.9798,"SEKI",3204.131822,369717.227,4090162.424,34.0365,3204.131822,340365.2902,36.94852713,-118.4632148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10302,"8/12/1997",NA,26,7,11,11,4,NA,NA,NA,NA,NA,NA,NA,21460,655,"1","KINGS_SF",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"11:00:00-07",14,"11:00:00-07",NA,NA,7.5,"No",6415,"Polygon",21459.64078,"SEKI",655.475148,369789.437,4089061.068,2.14597,655.475148,21459.71685,36.93861217,-118.4622144,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5943.372348918,8.69020022725493,NA,26,7,11,11,4,NA,NA,NA,NA,NA,NA,NA,21460,655,"1","KINGS_SF",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"11:00:00-07",14,"11:00:00-07",NA,NA,7.5,"No",6415,"Polygon",21459.64078,"SEKI",655.475148,369789.437,4089061.068,2.14597,655.475148,21459.71685,36.93861217,-118.4622144,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5943.372348918,8.69020022725493
10303,"8/12/1997",NA,22,21,NA,6,2,NA,NA,NA,NA,NA,NA,NA,10238,415,"1","KINGS_SF",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"15:00:00-07",14,"15:00:00-07",NA,NA,5.1,"No",6432,"Polygon",10237.81474,"SEKI",414.53156,370146.1664,4088551.701,1.02378,414.53156,10237.84752,36.93407121,-118.4581221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,21,NA,6,2,NA,NA,NA,NA,NA,NA,NA,10238,415,"1","KINGS_SF",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"15:00:00-07",14,"15:00:00-07",NA,NA,5.1,"No",6432,"Polygon",10237.81474,"SEKI",414.53156,370146.1664,4088551.701,1.02378,414.53156,10237.84752,36.93407121,-118.4581221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10304,"8/12/1997",NA,26,20,16,NA,3,NA,NA,NA,NA,NA,NA,NA,8706,464,"1","KINGS_SF",3478,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,13,NA,NA,NA,3.5,"No",6436,"Polygon",8705.672835,"SEKI",463.550217,370173.7533,4088347.417,0.870571,463.550217,8705.707881,36.93223408,-118.4577774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,16,NA,3,NA,NA,NA,NA,NA,NA,NA,8706,464,"1","KINGS_SF",3478,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,13,NA,NA,NA,3.5,"No",6436,"Polygon",8705.672835,"SEKI",463.550217,370173.7533,4088347.417,0.870571,463.550217,8705.707881,36.93223408,-118.4577774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10308,"8/9/1997",2,37,7,NA,2,4,NA,NA,NA,NA,NA,NA,NA,40073,1003,"1","KINGS_SF",3478,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,13,NA,NA,NA,11,"Yes",6312,"Polygon",40073.03322,"SEKI",1002.656365,373233.3278,4092093.298,4.00733,1002.656365,40073.27679,36.96640754,-118.4240605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37,7,NA,2,4,NA,NA,NA,NA,NA,NA,NA,40073,1003,"1","KINGS_SF",3478,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,13,NA,NA,NA,11,"Yes",6312,"Polygon",40073.03322,"SEKI",1002.656365,373233.3278,4092093.298,4.00733,1002.656365,40073.27679,36.96640754,-118.4240605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10309,"8/9/1997",NA,34,13,1,2,NA,NA,NA,NA,NA,NA,NA,NA,85085,1222,"1","KINGS_SF",3470,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"15:20:00-07",9,"15:20:00-07",NA,NA,23.5,"Yes",6315,"Polygon",85085.07108,"SEKI",1222.436019,373676.1047,4091951.55,8.50856,1222.436019,85085.6174,36.9651897,-118.4190642,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5753.024128772,8.65765473749373,NA,34,13,1,2,NA,NA,NA,NA,NA,NA,NA,NA,85085,1222,"1","KINGS_SF",3470,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"15:20:00-07",9,"15:20:00-07",NA,NA,23.5,"Yes",6315,"Polygon",85085.07108,"SEKI",1222.436019,373676.1047,4091951.55,8.50856,1222.436019,85085.6174,36.9651897,-118.4190642,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5753.024128772,8.65765473749373
10311,"8/14/1997",NA,NA,NA,7,16,40,NA,12,NA,NA,NA,NA,NA,16226,658,"1","KINGS_SF",3350,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,"11:30:00-07",15,"11:30:00-07",NA,NA,3.4,"No",6335,"Polygon",16226.47942,"SEKI",657.967323,372095.8048,4090805.694,1.62266,657.967323,16226.56894,36.95465017,-118.4366174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,40,NA,12,NA,NA,NA,NA,NA,16226,658,"1","KINGS_SF",3350,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,"11:30:00-07",15,"11:30:00-07",NA,NA,3.4,"No",6335,"Polygon",16226.47942,"SEKI",657.967323,372095.8048,4090805.694,1.62266,657.967323,16226.56894,36.95465017,-118.4366174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10313,"8/14/1997",NA,32,11,7,1,5,NA,1,NA,NA,NA,NA,NA,20532,752,"1","KINGS_SF",3369,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",19,NA,16,NA,NA,NA,3.1,"Yes",6373,"Polygon",20531.89178,"SEKI",752.158723,372307.4534,4090218.52,2.0532,752.158723,20531.99686,36.94938749,-118.4341417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,11,7,1,5,NA,1,NA,NA,NA,NA,NA,20532,752,"1","KINGS_SF",3369,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",19,NA,16,NA,NA,NA,3.1,"Yes",6373,"Polygon",20531.89178,"SEKI",752.158723,372307.4534,4090218.52,2.0532,752.158723,20531.99686,36.94938749,-118.4341417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10320,"8/15/1997",3,32,19,4,NA,1,NA,NA,NA,NA,NA,NA,NA,171058,1597,"1","KINGS_SF",3392,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,"13:30:00-07",13,"13:30:00-07",NA,NA,30,"Yes",6391,"Polygon",171058.1297,"SEKI",1597.116971,372578.0683,4089665.449,17.1059,1597.116971,171059.0747,36.94444004,-118.4310099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,32,19,4,NA,1,NA,NA,NA,NA,NA,NA,NA,171058,1597,"1","KINGS_SF",3392,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,"13:30:00-07",13,"13:30:00-07",NA,NA,30,"Yes",6391,"Polygon",171058.1297,"SEKI",1597.116971,372578.0683,4089665.449,17.1059,1597.116971,171059.0747,36.94444004,-118.4310099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10326,"8/22/1997",2,14,14,30,1,4,NA,NA,NA,NA,NA,NA,NA,13591,469,"1","KINGS_SF_WOODS_CK",3409,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"09:30:00-07",12,"09:30:00-07",NA,NA,5,"No",6451,"Polygon",13591.03385,"SEKI",468.755426,376162.6199,4087905.639,1.35911,468.755426,13591.14047,36.92905908,-118.3904764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,14,30,1,4,NA,NA,NA,NA,NA,NA,NA,13591,469,"1","KINGS_SF_WOODS_CK",3409,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"09:30:00-07",12,"09:30:00-07",NA,NA,5,"No",6451,"Polygon",13591.03385,"SEKI",468.755426,376162.6199,4087905.639,1.35911,468.755426,13591.14047,36.92905908,-118.3904764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10329,"8/23/1997",6,24,12,4,1,8,NA,3,NA,NA,NA,NA,NA,43184,1083,"1","KINGS_SF_WOODS_CK",3369,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",11,"18:00:00-07",16,NA,NA,NA,10.5,"No",6477,"Polygon",43184.01087,"SEKI",1083.254912,376335.588,4087163.123,4.31843,1083.254912,43184.33279,36.92239032,-118.3884135,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,19804.109130417,9.89369522028658,6,24,12,4,1,8,NA,3,NA,NA,NA,NA,NA,43184,1083,"1","KINGS_SF_WOODS_CK",3369,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",11,"18:00:00-07",16,NA,NA,NA,10.5,"No",6477,"Polygon",43184.01087,"SEKI",1083.254912,376335.588,4087163.123,4.31843,1083.254912,43184.33279,36.92239032,-118.3884135,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,19804.109130417,9.89369522028658
10330,"8/20/1997",NA,13,20,8,NA,17,NA,NA,NA,NA,NA,NA,NA,32734,720,"1","KINGS_SF_WOODS_CK",3491,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",9,"11:40:00-07",14,"11:40:00-07",NA,NA,6.1,"Yes",6482,"Polygon",32733.70569,"SEKI",720.359489,374657.8348,4087114.75,3.27339,720.359489,32733.91965,36.92173276,-118.4072369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20,8,NA,17,NA,NA,NA,NA,NA,NA,NA,32734,720,"1","KINGS_SF_WOODS_CK",3491,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",9,"11:40:00-07",14,"11:40:00-07",NA,NA,6.1,"Yes",6482,"Polygon",32733.70569,"SEKI",720.359489,374657.8348,4087114.75,3.27339,720.359489,32733.91965,36.92173276,-118.4072369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10331,"8/19/1997",NA,17,24,19,NA,7,NA,NA,NA,NA,NA,NA,NA,19049,620,"1","KINGS_SF_WOODS_CK",3390,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,13,"Yes",6502,"Polygon",19049.11203,"SEKI",620.419178,374432.0604,4086390.301,1.90492,620.419178,19049.23457,36.9151741,-118.4096508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,24,19,NA,7,NA,NA,NA,NA,NA,NA,NA,19049,620,"1","KINGS_SF_WOODS_CK",3390,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,13,"Yes",6502,"Polygon",19049.11203,"SEKI",620.419178,374432.0604,4086390.301,1.90492,620.419178,19049.23457,36.9151741,-118.4096508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10333,"8/18/1997",NA,17,2,1,6,41,NA,10,NA,NA,NA,NA,NA,56238,918,"1","KINGS_SF_WOODS_CK",3230,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,15,NA,NA,NA,6.25,"Yes",6515,"Polygon",56237.66418,"SEKI",918.186364,376041.3435,4085970.538,5.62381,918.186364,56238.07972,36.91160422,-118.3915208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,1,6,41,NA,10,NA,NA,NA,NA,NA,56238,918,"1","KINGS_SF_WOODS_CK",3230,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,15,NA,NA,NA,6.25,"Yes",6515,"Polygon",56237.66418,"SEKI",918.186364,376041.3435,4085970.538,5.62381,918.186364,56238.07972,36.91160422,-118.3915208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10334,"8/24/1997",NA,13,24,10,2,1,NA,NA,NA,NA,NA,NA,NA,5661,325,"1","KINGS_SF_WOODS_CK",3310,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,3.3,"No",6521,"Polygon",5661.237869,"SEKI",324.847253,377003.8974,4085894.666,0.566128,324.847253,5661.280071,36.91104653,-118.380706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,24,10,2,1,NA,NA,NA,NA,NA,NA,NA,5661,325,"1","KINGS_SF_WOODS_CK",3310,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,3.3,"No",6521,"Polygon",5661.237869,"SEKI",324.847253,377003.8974,4085894.666,0.566128,324.847253,5661.280071,36.91104653,-118.380706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10335,"8/24/1997",NA,24,2,30,4,2,NA,NA,NA,NA,NA,NA,NA,6300,352,"1","KINGS_SF_WOODS_CK",3330,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,3.2,"No",6525,"Polygon",6299.94557,"SEKI",351.727444,377170.8452,4085803.096,0.629999,351.727444,6299.994023,36.91024307,-118.3788176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,30,4,2,NA,NA,NA,NA,NA,NA,NA,6300,352,"1","KINGS_SF_WOODS_CK",3330,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,3.2,"No",6525,"Polygon",6299.94557,"SEKI",351.727444,377170.8452,4085803.096,0.629999,351.727444,6299.994023,36.91024307,-118.3788176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10336,"8/24/1997",5,11,12,12,NA,10,NA,NA,NA,NA,NA,NA,NA,25680,891,"1","KINGS_SF_WOODS_CK",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,7.5,"Yes",6557,"Polygon",25680.30301,"SEKI",891.502466,377010.8757,4084771.299,2.56805,891.502466,25680.50825,36.90092371,-118.3804453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,12,12,NA,10,NA,NA,NA,NA,NA,NA,NA,25680,891,"1","KINGS_SF_WOODS_CK",3469,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,7.5,"Yes",6557,"Polygon",25680.30301,"SEKI",891.502466,377010.8757,4084771.299,2.56805,891.502466,25680.50825,36.90092371,-118.3804453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10344,"9/8/1997",15,13,5,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,10861,447,"1","KINGS_SF_WOODS_CK",3250,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"18:40:00-07",13,NA,NA,NA,8,"No",6691,"Polygon",10861.21428,"SEKI",446.907229,373933.1626,4082370.328,1.08613,446.907229,10861.27113,36.8788802,-118.4145811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13,5,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,10861,447,"1","KINGS_SF_WOODS_CK",3250,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"18:40:00-07",13,NA,NA,NA,8,"No",6691,"Polygon",10861.21428,"SEKI",446.907229,373933.1626,4082370.328,1.08613,446.907229,10861.27113,36.8788802,-118.4145811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10345,"9/8/1997",15,14,7,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,31202,815,"1","KINGS_SF_WOODS_CK",3209,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,"11:30:00-07",15,NA,NA,NA,8.5,"Yes",6663,"Polygon",31201.61069,"SEKI",814.860806,375281.5793,4082882.64,3.12018,814.860806,31201.81121,36.88367624,-118.3995391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,7,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,31202,815,"1","KINGS_SF_WOODS_CK",3209,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,"11:30:00-07",15,NA,NA,NA,8.5,"Yes",6663,"Polygon",31201.61069,"SEKI",814.860806,375281.5793,4082882.64,3.12018,814.860806,31201.81121,36.88367624,-118.3995391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10346,"9/8/1997",NA,23,14,8,1,21,NA,24,NA,NA,NA,NA,NA,12829,576,"1","KINGS_SF_WOODS_CK",3190,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,17,NA,NA,NA,3.5,"No",6626,"Polygon",12828.68876,"SEKI",575.971733,375149.3741,4083416.284,1.28288,575.971733,12828.77238,36.8884679,-118.4011101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,14,8,1,21,NA,24,NA,NA,NA,NA,NA,12829,576,"1","KINGS_SF_WOODS_CK",3190,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,17,NA,NA,NA,3.5,"No",6626,"Polygon",12828.68876,"SEKI",575.971733,375149.3741,4083416.284,1.28288,575.971733,12828.77238,36.8884679,-118.4011101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10347,"9/8/1997",5,11,4,2,NA,40,NA,NA,NA,NA,NA,NA,NA,54003,1087,"1","KINGS_SF_WOODS_CK",3210,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,"11:40:00-07",16,"11:40:00-07",NA,NA,24.25,"Yes",6642,"Polygon",54002.57346,"SEKI",1087.23993,375697.0481,4083064.263,5.40029,1087.23993,54002.93458,36.88536782,-118.3949079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,4,2,NA,40,NA,NA,NA,NA,NA,NA,NA,54003,1087,"1","KINGS_SF_WOODS_CK",3210,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,"11:40:00-07",16,"11:40:00-07",NA,NA,24.25,"Yes",6642,"Polygon",54002.57346,"SEKI",1087.23993,375697.0481,4083064.263,5.40029,1087.23993,54002.93458,36.88536782,-118.3949079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10348,"9/7/1997",1,20,2,NA,1,47,NA,25,NA,NA,NA,NA,NA,9614,423,"1","KINGS_SF_WOODS_CK",3230,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,"16:00:00-07",16,"16:00:00-07",NA,NA,8.6,"Yes",6601,"Polygon",9613.607583,"SEKI",422.571048,375752.1191,4083775.397,0.961367,422.571048,9613.670898,36.89178376,-118.3944066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,2,NA,1,47,NA,25,NA,NA,NA,NA,NA,9614,423,"1","KINGS_SF_WOODS_CK",3230,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,"16:00:00-07",16,"16:00:00-07",NA,NA,8.6,"Yes",6601,"Polygon",9613.607583,"SEKI",422.571048,375752.1191,4083775.397,0.961367,422.571048,9613.670898,36.89178376,-118.3944066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10349,"9/6/1997",NA,10,7,2,1,32,NA,25,NA,NA,NA,NA,NA,9744,514,"1","KINGS_SF_WOODS_CK",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"13:00:00-07",15,"13:00:00-07",NA,NA,3.9,"Yes",6631,"Polygon",9744.206075,"SEKI",513.657643,376430.2685,4083320.575,0.974428,513.657643,9744.275287,36.88777398,-118.3867238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2,1,32,NA,25,NA,NA,NA,NA,NA,9744,514,"1","KINGS_SF_WOODS_CK",3269,"MT_PINCHOT","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,"13:00:00-07",15,"13:00:00-07",NA,NA,3.9,"Yes",6631,"Polygon",9744.206075,"SEKI",513.657643,376430.2685,4083320.575,0.974428,513.657643,9744.275287,36.88777398,-118.3867238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
